Time,RawSurprise,SurpriseAbs,SurprisePct,PairSide,AlignedSurprise,EventDirection,Impact,Importance,TimeOfDayMinutes,DayOfWeek,Open,High,Low,Close,Volume,Hour,RSI,ATR,MACD_Main,MACD_Signal,Bands_Upper,Bands_Lower,Stoch_Main,Stoch_Signal,ADX_Main,ADX_PlusDI,ADX_MinusDI,RSI_H4,MA_H4,RSI_M15,ATR_M15,Fam_growth,Fam_inflation,Fam_labor,Fam_monetary,Fam_other,Fam_sentiment,Fam_spending,Fam_trade,CC_EU
2019-06-18 12:00:00,-0.4,0.4,-0.26666666666666666,1.0,-1.0,-1.0,2.0,1.0,720,2.0,121.175,121.192,121.089,121.119,4766.0,12.0,19.91,0.127,-0.13,-0.06,122.135,121.29,7.87,19.19,32.82,12.11,36.72,29.39,121.986,23.44,0.103,0,1,0,0,0,0,0,0,1
2019-06-18 12:00:00,-0.5,0.5,-0.35714285714285715,1.0,-1.0,-1.0,2.0,1.0,720,2.0,121.175,121.192,121.089,121.119,4766.0,12.0,19.91,0.127,-0.13,-0.06,122.135,121.29,7.87,19.19,32.82,12.11,36.72,29.39,121.986,23.44,0.103,0,1,0,0,0,0,0,0,1
2019-06-18 12:00:00,-0.8999999999999999,0.8999999999999999,-0.3,1.0,-1.0,-1.0,2.0,1.0,720,2.0,121.175,121.192,121.089,121.119,4766.0,12.0,19.91,0.127,-0.13,-0.06,122.135,121.29,7.87,19.19,32.82,12.11,36.72,29.39,121.986,23.44,0.103,0,1,0,0,0,0,0,0,1
2019-06-19 11:00:00,-8.100000000000001,8.100000000000001,-0.2700000000000001,1.0,-1.0,-1.0,2.0,1.0,660,3.0,121.395,121.476,121.37,121.449,4303.0,11.0,50.19,0.114,-0.058,-0.056,121.637,121.195,59.02,32.18,23.63,22.18,23.57,42.13,121.767,62.6,0.059,0,0,0,0,0,0,0,1,1
2019-06-19 11:00:00,8.6,8.6,0.7413793103448276,1.0,1.0,1.0,1.0,1.0,660,3.0,121.395,121.476,121.37,121.449,4303.0,11.0,50.19,0.114,-0.058,-0.056,121.637,121.195,59.02,32.18,23.63,22.18,23.57,42.13,121.767,62.6,0.059,0,0,0,0,0,0,0,1,1
2019-06-19 12:00:00,-1.9000000000000001,1.9000000000000001,-0.9047619047619048,1.0,-1.0,-1.0,2.0,1.0,720,3.0,121.448,121.499,121.388,121.451,3704.0,12.0,50.28,0.117,-0.048,-0.056,121.6,121.212,88.8,59.24,20.97,21.99,20.43,44.5,121.734,59.52,0.062,1,0,0,0,0,0,0,0,1
2019-06-19 12:00:00,2.0,2.0,0.6896551724137931,1.0,1.0,1.0,1.0,1.0,720,3.0,121.448,121.499,121.388,121.451,3704.0,12.0,50.28,0.117,-0.048,-0.056,121.6,121.212,88.8,59.24,20.97,21.99,20.43,44.5,121.734,59.52,0.062,1,0,0,0,0,0,0,0,1
2019-06-20 17:00:00,-0.7000000000000002,0.7000000000000002,-0.09333333333333335,1.0,-1.0,-1.0,2.0,1.0,1020,4.0,121.661,121.762,121.363,121.405,6624.0,17.0,45.54,0.177,0.061,0.038,121.912,121.023,14.04,47.87,24.34,18.9,28.22,41.37,121.547,57.85,0.071,0,0,0,0,0,1,0,0,1
2019-06-21 11:00:00,0.20000000000000284,0.20000000000000284,0.003780718336483986,1.0,1.0,1.0,1.0,2.0,660,5.0,121.54,121.54,121.34,121.427,5644.0,11.0,55.46,0.161,-0.041,-0.086,121.565,120.883,78.03,60.45,30.66,18.1,11.2,48.23,121.453,67.35,0.106,1,0,0,0,0,0,0,0,1
2019-06-21 11:00:00,-0.10000000000000142,0.10000000000000142,-0.002044989775051154,1.0,-1.0,-1.0,2.0,2.0,660,5.0,121.54,121.54,121.34,121.427,5644.0,11.0,55.46,0.161,-0.041,-0.086,121.565,120.883,78.03,60.45,30.66,18.1,11.2,48.23,121.453,67.35,0.106,1,0,0,0,0,0,0,0,1
2019-06-21 11:00:00,1.0,1.0,0.018726591760299626,1.0,1.0,1.0,1.0,2.0,660,5.0,121.54,121.54,121.34,121.427,5644.0,11.0,55.46,0.161,-0.041,-0.086,121.565,120.883,78.03,60.45,30.66,18.1,11.2,48.23,121.453,67.35,0.106,1,0,0,0,0,0,0,0,1
2019-06-27 12:00:00,-1.3000000000000007,1.3000000000000007,-0.09774436090225569,1.0,-1.0,-1.0,2.0,1.0,720,4.0,122.749,122.81,122.669,122.687,4513.0,12.0,58.82,0.121,0.138,0.143,122.836,122.407,41.24,60.9,24.06,20.79,14.78,62.72,122.212,50.72,0.083,0,0,0,0,0,1,0,0,1
2019-06-27 12:00:00,-1.2000000000000028,1.2000000000000028,-0.011374407582938416,1.0,-1.0,-1.0,2.0,2.0,720,4.0,122.749,122.81,122.669,122.687,4513.0,12.0,58.82,0.121,0.138,0.143,122.836,122.407,41.24,60.9,24.06,20.79,14.78,62.72,122.212,50.72,0.083,0,0,0,0,0,1,0,0,1
2019-06-27 12:00:00,-0.8999999999999995,0.8999999999999995,-0.15789473684210517,1.0,-1.0,-1.0,2.0,1.0,720,4.0,122.749,122.81,122.669,122.687,4513.0,12.0,58.82,0.121,0.138,0.143,122.836,122.407,41.24,60.9,24.06,20.79,14.78,62.72,122.212,50.72,0.083,0,0,0,0,0,1,0,0,1
2019-06-27 12:00:00,-0.18999999999999997,0.18999999999999997,-0.13970588235294118,1.0,-1.0,-1.0,2.0,1.0,720,4.0,122.749,122.81,122.669,122.687,4513.0,12.0,58.82,0.121,0.138,0.143,122.836,122.407,41.24,60.9,24.06,20.79,14.78,62.72,122.212,50.72,0.083,0,0,0,0,1,0,0,0,1
2019-06-28 12:00:00,0.10000000000000009,0.10000000000000009,0.050000000000000044,1.0,1.0,1.0,1.0,2.0,720,5.0,122.619,122.641,122.571,122.578,4085.0,12.0,55.79,0.112,0.001,-0.024,122.659,122.315,79.35,79.13,29.37,19.59,13.55,61.06,122.305,65.84,0.068,0,1,0,0,0,0,0,0,1
2019-07-01 11:00:00,-0.19999999999999574,0.19999999999999574,-0.0040983606557376175,1.0,-1.0,-1.0,2.0,2.0,660,1.0,122.647,122.717,122.611,122.65,5351.0,11.0,47.0,0.214,0.041,0.09,123.173,122.394,29.5,36.01,15.2,16.36,22.93,56.04,122.425,36.83,0.091,1,0,0,0,0,0,0,0,1
2019-07-01 11:00:00,0.5999999999999996,0.5999999999999996,0.11538461538461531,1.0,1.0,1.0,1.0,1.0,660,1.0,122.647,122.717,122.611,122.65,5351.0,11.0,47.0,0.214,0.041,0.09,123.173,122.394,29.5,36.01,15.2,16.36,22.93,56.04,122.425,36.83,0.091,0,0,0,1,0,0,0,0,1
2019-07-01 11:00:00,-0.10000000000000009,0.10000000000000009,-0.022727272727272745,1.0,-1.0,-1.0,2.0,2.0,660,1.0,122.647,122.717,122.611,122.65,5351.0,11.0,47.0,0.214,0.041,0.09,123.173,122.394,29.5,36.01,15.2,16.36,22.93,56.04,122.425,36.83,0.091,0,0,0,1,0,0,0,0,1
2019-07-02 12:00:00,-1.1,1.1,-0.2972972972972973,1.0,-1.0,-1.0,2.0,1.0,720,2.0,122.212,122.534,122.179,122.416,4896.0,12.0,48.89,0.133,-0.09,-0.102,122.593,122.155,37.06,37.29,27.89,21.4,20.83,44.61,122.55,42.18,0.071,0,1,0,0,0,0,0,0,1
2019-07-02 12:00:00,-0.2,0.2,-0.18181818181818182,1.0,-1.0,-1.0,2.0,1.0,720,2.0,122.212,122.534,122.179,122.416,4896.0,12.0,48.89,0.133,-0.09,-0.102,122.593,122.155,37.06,37.29,27.89,21.4,20.83,44.61,122.55,42.18,0.071,0,1,0,0,0,0,0,0,1
2019-07-03 11:00:00,0.20000000000000284,0.20000000000000284,0.0036764705882353465,1.0,1.0,1.0,1.0,2.0,660,3.0,121.507,121.581,121.456,121.563,4311.0,11.0,36.04,0.123,-0.201,-0.218,122.168,121.26,70.04,60.59,56.98,14.72,25.2,33.47,122.354,49.87,0.077,1,0,0,0,0,0,0,0,1
2019-07-03 11:00:00,0.10000000000000142,0.10000000000000142,0.0018832391713747914,1.0,1.0,1.0,1.0,2.0,660,3.0,121.507,121.581,121.456,121.563,4311.0,11.0,36.04,0.123,-0.201,-0.218,122.168,121.26,70.04,60.59,56.98,14.72,25.2,33.47,122.354,49.87,0.077,1,0,0,0,0,0,0,0,1
2019-07-04 12:00:00,-0.19999999999999996,0.19999999999999996,-0.07999999999999999,1.0,-1.0,-1.0,2.0,1.0,720,4.0,121.609,121.652,121.581,121.623,3249.0,12.0,46.73,0.079,-0.022,-0.032,121.691,121.559,32.11,42.34,13.48,14.1,14.5,37.49,122.087,45.17,0.045,0,0,0,0,0,0,1,0,1
2019-07-04 12:00:00,-0.5,0.5,-0.4166666666666667,1.0,-1.0,-1.0,2.0,1.0,720,4.0,121.609,121.652,121.581,121.623,3249.0,12.0,46.73,0.079,-0.022,-0.032,121.691,121.559,32.11,42.34,13.48,14.1,14.5,37.49,122.087,45.17,0.045,0,0,0,0,0,0,1,0,1
2019-07-12 12:00:00,1.2,1.2,0.923076923076923,1.0,1.0,1.0,1.0,2.0,720,5.0,122.028,122.13,122.027,122.065,4939.0,12.0,51.15,0.091,0.032,0.049,122.215,121.958,22.49,27.09,30.62,16.49,16.3,42.56,121.994,52.09,0.052,1,0,0,0,0,0,0,0,1
2019-07-16 12:00:00,2.3000000000000007,2.3000000000000007,0.12169312169312174,1.0,1.0,1.0,1.0,2.0,720,2.0,121.477,121.477,121.193,121.199,3632.0,12.0,26.53,0.101,-0.047,-0.032,121.694,121.322,10.93,35.19,26.17,18.37,31.05,36.96,121.763,24.57,0.068,0,0,0,0,0,0,0,1,1
2019-07-16 12:00:00,8.5,8.5,0.5483870967741935,1.0,1.0,1.0,1.0,2.0,720,2.0,121.477,121.477,121.193,121.199,3632.0,12.0,26.53,0.101,-0.047,-0.032,121.694,121.322,10.93,35.19,26.17,18.37,31.05,36.96,121.763,24.57,0.068,0,0,0,0,0,0,0,1,1
2019-07-16 12:00:00,-22.1,22.1,-7.892857142857144,1.0,-1.0,-1.0,2.0,2.0,720,2.0,121.477,121.477,121.193,121.199,3632.0,12.0,26.53,0.101,-0.047,-0.032,121.694,121.322,10.93,35.19,26.17,18.37,31.05,36.96,121.763,24.57,0.068,0,0,0,0,0,1,0,0,1
2019-07-17 12:00:00,0.2,0.2,0.16666666666666669,1.0,1.0,1.0,1.0,1.0,720,3.0,121.361,121.434,121.347,121.416,2929.0,12.0,52.85,0.088,-0.029,-0.045,121.485,121.232,77.42,64.2,17.78,24.98,15.17,40.14,121.628,57.08,0.059,0,1,0,0,0,0,0,0,1
2019-07-17 12:00:00,0.10000000000000009,0.10000000000000009,0.04545454545454549,1.0,1.0,1.0,1.0,3.0,720,3.0,121.361,121.434,121.347,121.416,2929.0,12.0,52.85,0.088,-0.029,-0.045,121.485,121.232,77.42,64.2,17.78,24.98,15.17,40.14,121.628,57.08,0.059,0,1,0,0,0,0,0,0,1
2019-07-17 12:00:00,-0.19999999999999996,0.19999999999999996,-0.08333333333333331,1.0,-1.0,-1.0,2.0,1.0,720,3.0,121.361,121.434,121.347,121.416,2929.0,12.0,52.85,0.088,-0.029,-0.045,121.485,121.232,77.42,64.2,17.78,24.98,15.17,40.14,121.628,57.08,0.059,0,1,0,0,0,0,0,0,1
2019-07-17 12:00:00,-0.3999999999999999,0.3999999999999999,-0.11764705882352938,1.0,-1.0,-1.0,2.0,1.0,720,3.0,121.361,121.434,121.347,121.416,2929.0,12.0,52.85,0.088,-0.029,-0.045,121.485,121.232,77.42,64.2,17.78,24.98,15.17,40.14,121.628,57.08,0.059,1,0,0,0,0,0,0,0,1
2019-07-17 12:00:00,0.39999999999999997,0.39999999999999997,0.23529411764705882,1.0,1.0,1.0,1.0,1.0,720,3.0,121.361,121.434,121.347,121.416,2929.0,12.0,52.85,0.088,-0.029,-0.045,121.485,121.232,77.42,64.2,17.78,24.98,15.17,40.14,121.628,57.08,0.059,1,0,0,0,0,0,0,0,1
2019-07-17 12:00:00,0.1,0.1,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,720,3.0,121.361,121.434,121.347,121.416,2929.0,12.0,52.85,0.088,-0.029,-0.045,121.485,121.232,77.42,64.2,17.78,24.98,15.17,40.14,121.628,57.08,0.059,0,1,0,0,0,0,0,0,1
2019-07-19 11:00:00,0.8000000000000007,0.8000000000000007,0.02675585284280939,1.0,1.0,1.0,1.0,1.0,660,5.0,121.254,121.279,121.116,121.13,3036.0,11.0,51.61,0.114,0.022,-0.009,121.259,120.875,58.65,73.57,44.04,21.21,7.11,39.59,121.281,60.59,0.051,0,0,0,0,0,0,0,1,1
2019-07-19 11:00:00,18.700000000000003,18.700000000000003,2.9218750000000004,1.0,1.0,1.0,1.0,1.0,660,5.0,121.254,121.279,121.116,121.13,3036.0,11.0,51.61,0.114,0.022,-0.009,121.259,120.875,58.65,73.57,44.04,21.21,7.11,39.59,121.281,60.59,0.051,0,0,0,0,0,0,0,1,1
2019-07-23 17:00:00,0.6000000000000005,0.6000000000000005,0.07317073170731714,1.0,1.0,1.0,1.0,1.0,1020,2.0,120.777,120.784,120.52,120.54,5905.0,17.0,22.46,0.103,-0.07,-0.023,121.145,120.684,6.02,5.79,45.18,4.02,34.72,31.55,121.001,25.5,0.064,0,0,0,0,0,1,0,0,1
2019-07-24 11:00:00,-0.20000000000000284,0.20000000000000284,-0.003669724770642254,1.0,-1.0,-1.0,2.0,2.0,660,3.0,120.34,120.405,120.298,120.361,4269.0,11.0,25.38,0.096,-0.112,-0.092,120.811,120.382,40.37,37.0,45.47,9.31,28.53,26.96,120.91,32.95,0.073,1,0,0,0,0,0,0,0,1
2019-07-24 11:00:00,-0.20000000000000018,0.20000000000000018,-0.03508771929824565,1.0,-1.0,-1.0,2.0,1.0,660,3.0,120.34,120.405,120.298,120.361,4269.0,11.0,25.38,0.096,-0.112,-0.092,120.811,120.382,40.37,37.0,45.47,9.31,28.53,26.96,120.91,32.95,0.073,0,0,0,1,0,0,0,0,1
2019-07-24 11:00:00,-0.10000000000000009,0.10000000000000009,-0.022727272727272745,1.0,-1.0,-1.0,2.0,2.0,660,3.0,120.34,120.405,120.298,120.361,4269.0,11.0,25.38,0.096,-0.112,-0.092,120.811,120.382,40.37,37.0,45.47,9.31,28.53,26.96,120.91,32.95,0.073,0,0,0,1,0,0,0,0,1
2019-07-24 11:00:00,-1.1000000000000014,1.1000000000000014,-0.02268041237113405,1.0,-1.0,-1.0,2.0,2.0,660,3.0,120.34,120.405,120.298,120.361,4269.0,11.0,25.38,0.096,-0.112,-0.092,120.811,120.382,40.37,37.0,45.47,9.31,28.53,26.96,120.91,32.95,0.073,1,0,0,0,0,0,0,0,1
2019-07-24 11:00:00,-0.8999999999999986,0.8999999999999986,-0.016853932584269638,1.0,-1.0,-1.0,2.0,2.0,660,3.0,120.34,120.405,120.298,120.361,4269.0,11.0,25.38,0.096,-0.112,-0.092,120.811,120.382,40.37,37.0,45.47,9.31,28.53,26.96,120.91,32.95,0.073,1,0,0,0,0,0,0,0,1
2019-07-30 12:00:00,-0.09,0.09,-0.08737864077669902,1.0,-1.0,-1.0,2.0,1.0,720,2.0,121.018,121.031,120.919,121.027,3848.0,12.0,47.37,0.106,0.002,0.04,121.414,120.907,58.96,42.21,22.42,13.93,22.13,54.63,120.878,37.99,0.067,0,0,0,0,1,0,0,0,1
2019-07-30 12:00:00,-1.5,1.5,-0.21739130434782608,1.0,-1.0,-1.0,2.0,1.0,720,2.0,121.018,121.031,120.919,121.027,3848.0,12.0,47.37,0.106,0.002,0.04,121.414,120.907,58.96,42.21,22.42,13.93,22.13,54.63,120.878,37.99,0.067,0,0,0,0,0,1,0,0,1
2019-07-30 12:00:00,-0.8999999999999915,0.8999999999999915,-0.008604206500955941,1.0,-1.0,-1.0,2.0,2.0,720,2.0,121.018,121.031,120.919,121.027,3848.0,12.0,47.37,0.106,0.002,0.04,121.414,120.907,58.96,42.21,22.42,13.93,22.13,54.63,120.878,37.99,0.067,0,0,0,0,0,1,0,0,1
2019-07-30 12:00:00,-1.0,1.0,-0.07936507936507936,1.0,-1.0,-1.0,2.0,1.0,720,2.0,121.018,121.031,120.919,121.027,3848.0,12.0,47.37,0.106,0.002,0.04,121.414,120.907,58.96,42.21,22.42,13.93,22.13,54.63,120.878,37.99,0.067,0,0,0,0,0,1,0,0,1
2019-07-31 12:00:00,0.09999999999999964,0.09999999999999964,0.011904761904761862,1.0,-1.0,-1.0,2.0,2.0,720,3.0,120.99,121.034,120.977,120.993,2865.0,12.0,41.86,0.086,-0.013,0.005,121.213,120.988,9.32,23.57,16.32,10.14,17.22,52.56,121.033,35.6,0.048,0,0,1,0,0,0,0,0,1
2019-07-31 12:00:00,-0.2,0.2,-0.14285714285714288,1.0,-1.0,-1.0,2.0,2.0,720,3.0,120.99,121.034,120.977,120.993,2865.0,12.0,41.86,0.086,-0.013,0.005,121.213,120.988,9.32,23.57,16.32,10.14,17.22,52.56,121.033,35.6,0.048,1,0,0,0,0,0,0,0,1
2019-07-31 12:00:00,-0.09999999999999998,0.09999999999999998,-0.04999999999999999,1.0,-1.0,-1.0,2.0,2.0,720,3.0,120.99,121.034,120.977,120.993,2865.0,12.0,41.86,0.086,-0.013,0.005,121.213,120.988,9.32,23.57,16.32,10.14,17.22,52.56,121.033,35.6,0.048,0,1,0,0,0,0,0,0,1
2019-07-31 12:00:00,-0.09999999999999987,0.09999999999999987,-0.04545454545454539,1.0,-1.0,-1.0,2.0,3.0,720,3.0,120.99,121.034,120.977,120.993,2865.0,12.0,41.86,0.086,-0.013,0.005,121.213,120.988,9.32,23.57,16.32,10.14,17.22,52.56,121.033,35.6,0.048,0,1,0,0,0,0,0,0,1
2019-08-01 11:00:00,0.10000000000000142,0.10000000000000142,0.002109704641350241,1.0,1.0,1.0,1.0,2.0,660,4.0,120.409,120.525,120.408,120.507,3672.0,11.0,38.84,0.137,-0.112,-0.121,120.974,120.289,20.9,37.38,22.06,10.01,20.47,38.31,120.94,39.85,0.066,1,0,0,0,0,0,0,0,1
2019-08-02 12:00:00,-0.10000000000000009,0.10000000000000009,-0.0555555555555556,1.0,-1.0,-1.0,2.0,1.0,720,5.0,118.646,118.703,118.553,118.621,5075.0,12.0,31.05,0.236,-0.396,-0.449,119.67,118.217,63.28,61.47,48.39,8.27,18.84,16.5,120.403,43.56,0.111,0,1,0,0,0,0,0,0,1
2019-08-02 12:00:00,-0.6,0.6,-0.6,1.0,-1.0,-1.0,2.0,1.0,720,5.0,118.646,118.703,118.553,118.621,5075.0,12.0,31.05,0.236,-0.396,-0.449,119.67,118.217,63.28,61.47,48.39,8.27,18.84,16.5,120.403,43.56,0.111,0,1,0,0,0,0,0,0,1
2019-08-02 12:00:00,1.1,1.1,0.44000000000000006,1.0,1.0,1.0,1.0,1.0,720,5.0,118.646,118.703,118.553,118.621,5075.0,12.0,31.05,0.236,-0.396,-0.449,119.67,118.217,63.28,61.47,48.39,8.27,18.84,16.5,120.403,43.56,0.111,0,0,0,0,0,0,1,0,1
2019-08-02 12:00:00,0.8,0.8,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,720,5.0,118.646,118.703,118.553,118.621,5075.0,12.0,31.05,0.236,-0.396,-0.449,119.67,118.217,63.28,61.47,48.39,8.27,18.84,16.5,120.403,43.56,0.111,0,0,0,0,0,0,1,0,1
2019-08-05 11:00:00,-0.09999999999999432,0.09999999999999432,-0.0018416206261509082,1.0,-1.0,-1.0,2.0,2.0,660,1.0,117.913,118.134,117.852,118.092,6840.0,11.0,40.56,0.222,-0.257,-0.268,118.688,117.736,63.68,46.47,31.62,17.18,17.52,16.23,119.798,50.9,0.105,1,0,0,0,0,0,0,0,1
2019-08-13 12:00:00,-40.5,40.5,-9.878048780487806,1.0,-1.0,-1.0,2.0,2.0,720,2.0,117.834,117.899,117.73,117.817,2724.0,12.0,39.07,0.135,-0.078,-0.046,118.27,117.779,30.27,20.01,38.18,5.92,23.94,40.4,118.419,36.55,0.084,0,0,0,0,0,1,0,0,1
2019-08-14 12:00:00,-0.09999999999999998,0.09999999999999998,-0.0769230769230769,1.0,-1.0,-1.0,2.0,1.0,720,3.0,118.966,119.059,118.891,118.901,3700.0,12.0,54.2,0.163,0.129,0.177,119.355,118.732,54.58,54.76,17.26,14.53,14.05,48.32,118.424,55.18,0.077,0,0,1,0,0,0,0,0,1
2019-08-14 12:00:00,-2.1,2.1,-1.4000000000000001,1.0,-1.0,-1.0,2.0,1.0,720,3.0,118.966,119.059,118.891,118.901,3700.0,12.0,54.2,0.163,0.129,0.177,119.355,118.732,54.58,54.76,17.26,14.53,14.05,48.32,118.424,55.18,0.077,1,0,0,0,0,0,0,0,1
2019-08-14 12:00:00,-1.7000000000000002,1.7000000000000002,-1.5454545454545454,1.0,-1.0,-1.0,2.0,2.0,720,3.0,118.966,119.059,118.891,118.901,3700.0,12.0,54.2,0.163,0.129,0.177,119.355,118.732,54.58,54.76,17.26,14.53,14.05,48.32,118.424,55.18,0.077,1,0,0,0,0,0,0,0,1
2019-08-16 12:00:00,1.2000000000000028,1.2000000000000028,0.05882352941176485,1.0,1.0,1.0,1.0,2.0,720,5.0,117.835,118.052,117.789,117.97,4340.0,12.0,51.69,0.138,-0.066,-0.088,117.972,117.707,55.68,38.1,18.9,16.02,15.71,41.43,118.22,64.93,0.093,0,0,0,0,0,0,0,1,1
2019-08-19 11:00:00,-10.200000000000003,10.200000000000003,-0.3445945945945947,1.0,-1.0,-1.0,2.0,1.0,660,1.0,118.146,118.463,118.124,118.329,4811.0,11.0,65.46,0.132,0.055,0.019,118.239,117.731,79.11,77.85,25.56,30.71,10.18,54.53,118.219,83.5,0.068,0,0,0,0,0,0,0,1,1
2019-08-19 11:00:00,4.200000000000003,4.200000000000003,0.2110552763819097,1.0,1.0,1.0,1.0,1.0,660,1.0,118.146,118.463,118.124,118.329,4811.0,11.0,65.46,0.132,0.055,0.019,118.239,117.731,79.11,77.85,25.56,30.71,10.18,54.53,118.219,83.5,0.068,0,0,0,0,0,0,0,1,1
2019-08-19 12:00:00,-0.19999999999999996,0.19999999999999996,-0.14285714285714282,1.0,-1.0,-1.0,2.0,1.0,720,1.0,118.331,118.402,118.272,118.273,3368.0,12.0,62.29,0.136,0.069,0.025,118.26,117.768,73.38,78.99,28.85,26.61,8.83,54.98,118.233,81.65,0.082,0,1,0,0,0,0,0,0,1
2019-08-19 12:00:00,-0.3,0.3,-0.25,1.0,-1.0,-1.0,2.0,1.0,720,1.0,118.331,118.402,118.272,118.273,3368.0,12.0,62.29,0.136,0.069,0.025,118.26,117.768,73.38,78.99,28.85,26.61,8.83,54.98,118.233,81.65,0.082,0,1,0,0,0,0,0,0,1
2019-08-19 12:00:00,-0.3999999999999999,0.3999999999999999,-0.16666666666666663,1.0,-1.0,-1.0,2.0,1.0,720,1.0,118.331,118.402,118.272,118.273,3368.0,12.0,62.29,0.136,0.069,0.025,118.26,117.768,73.38,78.99,28.85,26.61,8.83,54.98,118.233,81.65,0.082,0,1,0,0,0,0,0,0,1
2019-08-19 12:00:00,-0.10000000000000009,0.10000000000000009,-0.04761904761904766,1.0,-1.0,-1.0,2.0,3.0,720,1.0,118.331,118.402,118.272,118.273,3368.0,12.0,62.29,0.136,0.069,0.025,118.26,117.768,73.38,78.99,28.85,26.61,8.83,54.98,118.233,81.65,0.082,0,1,0,0,0,0,0,0,1
2019-08-20 12:00:00,0.1,0.1,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,720,2.0,117.902,117.905,117.768,117.837,3841.0,12.0,33.48,0.097,-0.047,0.002,118.31,117.884,14.82,11.82,44.73,4.35,37.56,39.11,118.007,28.26,0.062,1,0,0,0,0,0,0,0,1
2019-08-20 12:00:00,-1.5,1.5,-0.42857142857142855,1.0,-1.0,-1.0,2.0,1.0,720,2.0,117.902,117.905,117.768,117.837,3841.0,12.0,33.48,0.097,-0.047,0.002,118.31,117.884,14.82,11.82,44.73,4.35,37.56,39.11,118.007,28.26,0.062,1,0,0,0,0,0,0,0,1
2019-08-22 11:00:00,1.2999999999999972,1.2999999999999972,0.027837259100642334,1.0,1.0,1.0,1.0,2.0,660,4.0,118.21,118.301,118.08,118.087,4413.0,11.0,49.97,0.125,-0.022,-0.008,118.324,117.897,64.43,43.92,32.29,16.14,26.88,49.42,118.062,67.92,0.087,1,0,0,0,0,0,0,0,1
2019-08-22 11:00:00,0.5999999999999943,0.5999999999999943,0.011494252873563109,1.0,1.0,1.0,1.0,2.0,660,4.0,118.21,118.301,118.08,118.087,4413.0,11.0,49.97,0.125,-0.022,-0.008,118.324,117.897,64.43,43.92,32.29,16.14,26.88,49.42,118.062,67.92,0.087,1,0,0,0,0,0,0,0,1
2019-08-22 17:00:00,-0.5,0.5,-0.06578947368421052,1.0,-1.0,-1.0,2.0,1.0,1020,4.0,118.055,118.061,117.814,117.964,6487.0,17.0,46.02,0.21,-0.029,-0.033,118.307,117.81,59.35,57.63,27.37,14.6,25.33,45.2,118.075,46.25,0.127,0,0,0,0,0,1,0,0,1
2019-08-28 11:00:00,0.40000000000000036,0.40000000000000036,0.06896551724137938,1.0,1.0,1.0,1.0,1.0,660,3.0,117.298,117.373,117.196,117.281,6489.0,11.0,41.82,0.103,-0.048,-0.06,117.543,117.145,42.92,56.46,21.74,11.94,25.44,40.32,117.619,41.04,0.05,0,0,0,1,0,0,0,0,1
2019-08-29 12:00:00,-1.5,1.5,-0.1271186440677966,1.0,-1.0,-1.0,2.0,1.0,720,4.0,117.712,117.771,117.642,117.667,5128.0,12.0,62.14,0.149,0.049,0.02,117.699,117.222,82.52,72.96,33.76,24.08,7.8,51.95,117.474,67.99,0.111,0,0,0,0,0,1,0,0,1
2019-08-29 12:00:00,0.8999999999999915,0.8999999999999915,0.008720930232558056,1.0,1.0,1.0,1.0,2.0,720,4.0,117.712,117.771,117.642,117.667,5128.0,12.0,62.14,0.149,0.049,0.02,117.699,117.222,82.52,72.96,33.76,24.08,7.8,51.95,117.474,67.99,0.111,0,0,0,0,0,1,0,0,1
2019-08-29 12:00:00,1.5999999999999996,1.5999999999999996,0.18823529411764703,1.0,1.0,1.0,1.0,1.0,720,4.0,117.712,117.771,117.642,117.667,5128.0,12.0,62.14,0.149,0.049,0.02,117.699,117.222,82.52,72.96,33.76,24.08,7.8,51.95,117.474,67.99,0.111,0,0,0,0,0,1,0,0,1
2019-08-29 12:00:00,0.33,0.33,0.27049180327868855,1.0,1.0,1.0,1.0,1.0,720,4.0,117.712,117.771,117.642,117.667,5128.0,12.0,62.14,0.149,0.049,0.02,117.699,117.222,82.52,72.96,33.76,24.08,7.8,51.95,117.474,67.99,0.111,0,0,0,0,1,0,0,0,1
2019-08-30 12:00:00,0.09999999999999964,0.09999999999999964,0.011904761904761862,1.0,-1.0,-1.0,2.0,2.0,720,5.0,117.453,117.548,117.451,117.491,5132.0,12.0,43.57,0.11,-0.028,0.009,117.923,117.401,58.65,45.76,39.36,7.7,22.38,39.99,117.496,47.54,0.089,0,0,1,0,0,0,0,0,1
2019-08-30 12:00:00,-0.09999999999999998,0.09999999999999998,-0.04999999999999999,1.0,-1.0,-1.0,2.0,2.0,720,5.0,117.453,117.548,117.451,117.491,5132.0,12.0,43.57,0.11,-0.028,0.009,117.923,117.401,58.65,45.76,39.36,7.7,22.38,39.99,117.496,47.54,0.089,0,1,0,0,0,0,0,0,1
2019-09-03 12:00:00,1.0,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,720,2.0,116.111,116.161,115.97,116.022,4218.0,12.0,30.13,0.14,-0.163,-0.137,116.674,116.016,34.04,34.2,58.92,4.55,24.74,29.39,117.026,45.76,0.114,0,1,0,0,0,0,0,0,1
